tool_id	name	description	panel_section_id	panel_section_name
toolshed.g2.bx.psu.edu/repos/ecology/indicspecies/indicspecies/1.7.15+galaxy0	Indicspecies	to identify indicator species within clusters/groups	ecoregionalization	Ecoregionalization
toolshed.g2.bx.psu.edu/repos/ecology/ecoregion_taxa_seeker/ecoregion_taxa_seeker/0.1.2+galaxy0	TaxaSeeker	for recover list of taxa	ecoregionalization	Ecoregionalization
toolshed.g2.bx.psu.edu/repos/lldelisle/cooler_zoomify/cooler_zoomify/0.9.3+galaxy0	Cooler zoomify	Generate a multi-resolution cooler file by coarsening	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/rnateam/epicseg/epicseg_segment/1.0	EpiCSeg - Chromatin segmentation		epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/devteam/vcf_filter/vcf_filter/1.0.0	Filter	a VCF file	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/bgruening/hicup_deduplicator/hicup_deduplicator/0.9.2+galaxy0	Hicup Deduplicator	removes duplicated di-tags (retaining one copy of each) from the data set.	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/bgruening/hicup_digester/hicup_digester/0.9.2+galaxy0	Hicup Digester	cuts throughout a selected genome at one or two specified restriction sites.	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/bgruening/hicup_filter/hicup_filter/0.9.2+galaxy0	Hicup Filter	classifies read pairs, identifying valid Hi-C di-tags	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/bgruening/hicup_mapper/hicup_mapper/0.9.2+galaxy0	Hicup Mapper	aligns paired reads independently to a reference genome and retains reads where both partners align.	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/bgruening/hicup_hicup/hicup_hicup/0.9.2+galaxy0	Hicup Pipeline	controls the other programs in the HiCUP pipeline.	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/bgruening/hicup_truncater/hicup_truncater/0.9.2+galaxy0	Hicup Truncater	terminates sequence reads at specified Hi-C ligation junctions.	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/bgruening/hicup2juicer/hicup2juicer/0.9.2+galaxy0	Hicup to juicer converter		epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_analysis/2.1.0	Infinium Human Methylation BeadChip	Determines differentially methylated regions and positions from Infinium Methylation Assays	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/iuc/moabs/moabs/1.3.4.6+galaxy1	MOABS	MOdel based Analysis of Bisulfite Sequencing data	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_dmp/1.28.0	Minfi DMP	to find differentially methylated positions	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_dmr/1.28.0	Minfi DMR	to find differentially methylated regions	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_dropsnp/1.28.0	Minfi Drop SNPs	drop the probes that contain either a SNP at the CpG interrogation or at the single nucleotide extension	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_getbeta/1.28.0	Minfi Get Beta	obtain Beta value matrix	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_getcn/1.28.0	Minfi Get CN	get the coordinating node associated with this D1Client object	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_getM/1.28.0	Minfi Get M	returns the Fisher information corresponding to a model and a design	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_getsnp/1.28.0	Minfi Get SNPs	retrieve the chromosome and the position of each SNP	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_maptogenome/1.28.0	Minfi Map to Genome	mapping Ilumina methylation array data to the genome	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_mset/1.28.0	Minfi Mset	Create objects contains CpGs signals	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_ppfun/1.28.0	Minfi Preprocess Funnorm	implements the functional normalization algorithm	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_ppquantile/1.28.0	Minfi Preprocess Quantile	implements stratified quantile normalization preprocessing	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_qc/1.28.0	Minfi QC	provides a simple quality control matrix and plot	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_read450k/2.1.0	Minfi Read 450k	load .IDAT files	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/kpbioteam/ewastools/minfi_rset/1.28.0	Minfi Rset	store Beta values and/or M values	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/iuc/seacr/seacr/1.3+galaxy1	SEACR	for sparse enrichment analysis	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/lldelisle/cooler_csort_tabix/cooler_csort_tabix/0.9.3+galaxy1	cooler csort with tabix	Sort and index a contact list.	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/lldelisle/cooler_balance/cooler_balance/0.9.3+galaxy0	cooler_balance	Copy and balance a cool file.	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/lldelisle/cooler_cload_tabix/cooler_cload_tabix/0.9.3+galaxy1	cooler_cload_tabix	Create a cool file from a tabix-indexed contact file and a list of genomic bins.	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/lldelisle/cooler_makebins/cooler_makebins/0.9.3+galaxy0	cooler_makebins	Generate fixed-width genomic bins.	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0	hifive	manipulate, analyze, and plot HiC and 5C chromatin interaction data	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/rnateam/metilene/metilene/0.2.6.1	metilene	calling differentially methylated regions from bisulfite sequencing data	epigenetics	Epigenetics
toolshed.g2.bx.psu.edu/repos/iuc/revoluzer_crex/revoluzer_crex/0.1.8+galaxy0	CREx	reconstruct pairwise gene order rearrangement	evolution	Evolution
toolshed.g2.bx.psu.edu/repos/iuc/revoluzer_distmat/revoluzer_distmat/0.1.8+galaxy0	Compute distance matrix	for gene orders	evolution	Evolution
toolshed.g2.bx.psu.edu/repos/iuc/iqtree/iqtree/2.4.0+galaxy1	IQ-TREE	Phylogenomic / evolutionary tree construction from multiple sequences	evolution	Evolution
toolshed.g2.bx.psu.edu/repos/iuc/rapidnj/rapidnj/2.3.2	Join neighbors	rapidly with RapidNJ	evolution	Evolution
toolshed.g2.bx.psu.edu/repos/iuc/tn93_readreduce/tn93_readreduce/1.0.15+galaxy0	Merge matching reads	into clusters with TN-93	evolution	Evolution
toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0	Mutate Codons	with SNPs	evolution	Evolution
toolshed.g2.bx.psu.edu/repos/iuc/quicktree/quicktree/2.5+galaxy0	Quicktree		evolution	Evolution
toolshed.g2.bx.psu.edu/repos/iuc/structure/structure/2.3.4+galaxy1	Structure	using multi-locus genotype data to investigate population structure	evolution	Evolution
toolshed.g2.bx.psu.edu/repos/iuc/tn93/tn93/1.0.15+galaxy0	TN93	compute distances between aligned sequences	evolution	Evolution
toolshed.g2.bx.psu.edu/repos/iuc/tn93_cluster/tn93_cluster/1.0.15+galaxy0	TN93 Cluster	sequences that lie within a specific distance of each other	evolution	Evolution
toolshed.g2.bx.psu.edu/repos/iuc/tn93_filter/tn93_filter/1.0.15+galaxy0	TN93 Filter	- remove sequences from a reference that are within a given distance of of a cluster	evolution	Evolution
toolshed.g2.bx.psu.edu/repos/iuc/codeml/codeml/4.9+galaxy2	codeML	Detects positive selection (paml package)	evolution	Evolution
toolshed.g2.bx.psu.edu/repos/iuc/map_damage/map_damage/2.2.3+galaxy0	mapDamage	Tracks and quantifies damage patterns in ancient DNA sequences	evolution	Evolution
toolshed.g2.bx.psu.edu/repos/iuc/length_and_gc_content/length_and_gc_content/0.1.2	Gene length and GC content	from GTF and FASTA file	extract_features	Extract Features
toolshed.g2.bx.psu.edu/repos/iuc/orfipy/orfipy/0.0.4+galaxy2	ORFipy	a versatile ORF finder	extract_features	Extract Features
toolshed.g2.bx.psu.edu/repos/iuc/parse_mito_blast/parse_mito_blast/1.0.2+galaxy0	Parse mitochondrial blast	overlap-conscious coverage calculation between scaffold-accession number pairs from blast output	extract_features	Extract Features
toolshed.g2.bx.psu.edu/repos/iuc/b2btools_single_sequence/b2btools_single_sequence/3.0.5+galaxy0	b2bTools: Biophysical predictors for single sequences	from their amino-acid sequences	extract_features	Extract Features
toolshed.g2.bx.psu.edu/repos/iuc/art/art_454/2014.11.03.0	ART 454	simulates pyrosequencing data	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/art/art_illumina/2014.11.03.0	ART Illumina	simulates sequencing data	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/art/art_solid/2014.11.03.0	ART SOLiD	simulates SOLiD data	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/adapter_removal/adapter_removal/2.3.4+galaxy0	AdapterRemoval: remove adapter sequences	from HTS data	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/bbtools_bbmerge/bbtools_bbmerge/39.08+galaxy3	BBTools: BBMerge	Merge overlapping mates of a read pair	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/bbtools_bbnorm/bbtools_bbnorm/39.08+galaxy3	BBTools: BBNorm	Normalise sequencing coverage	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/bbtools_bbduk/bbtools_bbduk/39.08+galaxy3	BBTools: BBduk	decontamination using kmers	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/bbtools_tadpole/bbtools_tadpole/39.08+galaxy3	BBTools: Tadpole	Kmer-based assembler	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastx_barcode_splitter/cshl_fastx_barcode_splitter/1.0.1+galaxy2	Barcode Splitter		fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2	Build base quality distribution		fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/cialign/cialign/1.1.4+galaxy0	CIAlign	clean, visualise and analyse a multiple sequence alignment	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/seqcomplexity/seqcomplexity/0.1.2	Calculate sequence complexity	total and per read	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastx_clipper/cshl_fastx_clipper/1.0.3+galaxy2	Clip	adapter sequences	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.1+galaxy2	Collapse	sequences	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.5+galaxy2	Combine FASTA and QUAL	into FASTQ	fasta_fastq	FASTA/FASTQ
solid_qual_stats	Compute quality statistics	for SOLiD data	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastx_quality_statistics/cshl_fastx_quality_statistics/1.0.1+galaxy2	Compute quality statistics		fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fasta_compute_length/fasta_compute_length/1.0.4	Compute sequence length		fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fasta_concatenate_by_species/fasta_concatenate0/0.0.1	Concatenate	FASTA alignment by species	fasta_fastq	FASTA/FASTQ
solid2fastq	Convert	SOLiD output to fastq	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/bctools_convert_to_binary_barcode/bctools_convert_to_binary_barcode/0.2.2	Create binary barcodes	from regular barcodes.	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/5.2+galaxy0	Cutadapt	Remove adapter sequences from FASTQ/FASTA	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.1+galaxy2	Draw nucleotides distribution chart		fasta_fastq	FASTA/FASTQ
solid_qual_boxplot	Draw quality score boxplot	for SOLiD data	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_boxplot/cshl_fastq_quality_boxplot/1.0.1+galaxy2	Draw quality score boxplot		fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/bctools_extract_alignment_ends/bctools_extract_alignment_ends/0.2.2	Extract alignment ends	from SAM or BAM	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/bctools_extract_barcodes/bctools_extract_barcodes/0.2.2	Extract barcodes	according to pattern	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/galaxyp/fasta_merge_files_and_filter_unique_sequences/fasta_merge_files_and_filter_unique_sequences/1.2.0	FASTA Merge Files and Filter Unique Sequences	Concatenate FASTA database files together	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.1+galaxy2	FASTA Width	formatter	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fasta_to_tabular/fasta2tab/1.1.1	FASTA-to-Tabular	converter	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.2+galaxy0	FASTQ Groomer	convert between various FASTQ quality formats	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.5+galaxy2	FASTQ Masker	by quality score	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_trimmer_by_quality/fastq_quality_trimmer/1.1.5	FASTQ Quality Trimmer	by sliding window	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_stats/fastq_stats/1.1.5+galaxy2	FASTQ Summary Statistics	by column	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_trimmer/fastq_trimmer/1.2+galaxy0	FASTQ Trimmer	by column	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.2+galaxy0	FASTQ de-interlacer	on paired end reads	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_interlacer/fastq_paired_end_interlacer/1.2.0.1+galaxy0	FASTQ interlacer	on paired end reads	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.2+galaxy0	FASTQ joiner	on paired end reads	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.2+galaxy0	FASTQ splitter	on joined paired end reads	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_fasta/cshl_fastq_to_fasta/1.0.2+galaxy2	FASTQ to FASTA	converter from FASTX-toolkit	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python/1.2+galaxy0	FASTQ to FASTA	converter	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.5+galaxy2	FASTQ to Tabular	converter	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/fastqe/fastqe/0.3.1+galaxy0	FASTQE	visualize fastq files with emoji's 🧬😎	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.4	FLASH	adjust length of short reads	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/falco/falco/1.2.4+galaxy0	Falco	An alternative, more performant implementation of FastQC for high throughput sequence quality control	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.74+galaxy1	FastQC	Read Quality reports	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/fasta_stats/fasta-stats/2.0	Fasta Statistics	display summary statistics for a FASTA file	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/mbernt/fasta_regex_finder/fasta_regex_finder/0.1.0	Fasta regular expression finder	Search in fasta for regexp match	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/fastplong/fastplong/0.4.1+galaxy0	Fastplong	Filter and trim long reads	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/fastq_groupmerge/fastq_groupmerge/1.0.2+galaxy0	Fastq groupmerge	Group FASTQ files together based on a set grouping in a metadata file	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.2+galaxy0	Filter FASTQ	reads by quality score and length	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_filter/cshl_fastq_quality_filter/1.0.2+galaxy2	Filter by quality		fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fasta_filter_by_length/fasta_filter_by_length/1.2	Filter sequences by length		fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/peterjc/seq_filter_by_mapping/seq_filter_by_mapping/0.0.8	Filter sequences by mapping	from SAM/BAM file	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/bctools_extract_crosslinked_nucleotides/bctools_extract_crosslinked_nucleotides/0.2.1	Get crosslinked nucleotides	from full alignments	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/gbcs-embl-heidelberg/je_clip/je_clip/1.2.1	Je-Clip	clips Unique Molecular Identifiers (UMIs) from fastq files	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/gbcs-embl-heidelberg/je_demultiplex/je_demultiplex/1.2.1	Je-Demultiplex	demultiplexes fastq files	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/gbcs-embl-heidelberg/je_demultiplex_illu/je_demultiplex_illu/1.2.1	Je-Demultiplex-Illu	demultiplexes fastq files using Illumina Index file	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/gbcs-embl-heidelberg/je_markdupes/je_markdupes/1.2.1	Je-MarkDuplicates	to filter BAM files for read duplicates taking UMIs into account	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fasta_clipping_histogram/cshl_fasta_clipping_histogram/1.0.1+galaxy2	Length Distribution	chart	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_manipulation/fastq_manipulation/1.2+galaxy0	Manipulate FASTQ	reads on various attributes	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/bctools_merge_pcr_duplicates/bctools_merge_pcr_duplicates/0.2.2	Merge PCR duplicates	according to UMIs	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/seqprep/seqprep/1.3.2+galaxy0	Merging paired-end Illumina reads (SeqPrep)	Merge and Trim Adapter Sequences from Paired-End Illumina Reads	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/ncbi_fcs_gx/ncbi_fcs_gx/0.5.5+galaxy2	NCBI FCS GX	detects contamination from foreign organisms in genome sequences	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/prinseq/prinseq/0.20.4+galaxy2	PRINSEQ	to process quality of sequences	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/pear/iuc_pear/0.9.6.4	Pear	Paired-End read merger	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.1+galaxy2	Quality format converter	(ASCII-Numeric)	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/rcorrector/rcorrector/1.0.3+galaxy1	RNA-seq Rcorrector	a kmer-based error correction method for RNA-seq data	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.2+galaxy2	RNA/DNA	converter	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/rrmscorer/rrmscorer/1.0.11+galaxy0	RRM-Scorer	Predicts RNA Recognition Motif (RRM) scores	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/bctools_remove_tail/bctools_remove_tail/0.2.2	Remove 3'-end nts	from FASTQ	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/cpt/cpt_fasta_remove_id/edu.tamu.cpt.fasta.remove_desc/19.1.0.0	Remove Description	from fasta file	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.1+galaxy2	Remove sequencing artifacts		fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/bctools_remove_spurious_events/bctools_remove_spurious_events/0.2.2	Remove spurious	crosslinking events	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.14+galaxy2	Rename sequences		fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/fastx_reverse_complement/cshl_fastx_reverse_complement/1.0.2+galaxy2	Reverse-Complement		fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0	Select high quality segments		fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/seqkit_head/seqkit_head/2.12.0+galaxy0	SeqKit Head	Displays N records of a FASTA or FASTQ file	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/seqkit_fx2tab/seqkit_fx2tab/2.12.0+galaxy0	SeqKit fx2tab	convert FASTA/Q to tabular	fasta_fastq	FASTA/FASTQ
toolshed.g2.bx.psu.edu/repos/iuc/seqkit_locate/seqkit_locate/2.12.0+galaxy0	SeqKit locate	subsequences/motifs, mismatch allowed	fasta_fastq	FASTA/FASTQ
